,catid,photometry,remge,mmge,rextinction,pamge,epsmge_re,epsmge_lw,dist2nneigh,chi2
1724,544749,GAMA,4.076557,13.905168,0.095,111.430984,0.42239627,0.34237736,20.42504,0.90845215
1725,544812,GAMA,4.1062284,16.505396,0.095,1.1018677,0.2958995,0.24670982,12.047282,3.2500603
1726,544853,GAMA,4.521885,19.26101,0.104,111.72003,0.002855503,0.0,8.337832,6.885874
1727,544958,GAMA,5.882451,14.372146,0.111,105.45599,0.47187105,0.5211079,16.342415,1.6541533
1728,545157,GAMA,5.292342,16.518133,0.094,147.28284,0.74818665,0.61250263,12.948691,5.744154
1729,545306,GAMA,4.177159,16.35155,0.086,39.17105,0.068301484,0.053787053,14.171286,2.0720088
1730,545411,GAMA,3.1122227,16.7688,0.092,138.9148,0.2536577,0.23363245,6.872252,4.7794456
1731,545903,GAMA,2.680583,15.016192,0.099,94.92677,0.43029553,0.48373055,26.624159,1.4775939
1732,545925,GAMA,9.384284,14.812085,0.112,104.19966,0.16813785,0.1738646,7.487496,3.060047
1733,545986,GAMA,8.5124035,15.516895,0.102,172.39043,0.07246176,0.0351218,18.781681,3.2576745
1734,546043,GAMA,4.5020256,16.14181,0.104,12.04541,0.14406191,0.07719159,13.940242,7.6207447
1735,546073,GAMA,1.8730428,17.783052,0.097,130.68015,0.09404748,0.10409033,7.430484,3.0546768
1736,548739,GAMA,4.0304923,16.498638,0.099,24.929993,0.76621056,0.5484265,8.660717,3.0849316
1737,548835,GAMA,2.3669138,16.33115,0.082,160.3516,0.07082108,0.12347555,7.1526675,4.411617
1738,548872,GAMA,1.4702203,17.062138,0.086,144.06165,0.3403425,0.5732558,9.402544,2.7249646
1739,548914,GAMA,2.5416152,16.666897,0.075,39.85132,0.52062553,0.54554665,10.245182,1.7383703
1740,548946,GAMA,2.5084126,15.767766,0.068,67.28041,0.25463864,0.32541847,22.55926,8.491881
1741,548947,GAMA,4.3770676,15.271187,0.068,54.067017,0.57509726,0.6080788,18.740993,2.8711097
1742,549070,GAMA,0.7935366,17.139141,0.068,136.02373,0.0058484124,0.2044388,7.5454855,2.8949194
1743,549180,GAMA,8.05889,14.4377985,0.063,18.588287,0.3464989,0.30545664,17.105453,2.2647455
1744,549182,GAMA,4.020256,17.000818,0.061,97.86,0.0,0.0,10.812525,22.340494
1745,549216,GAMA,2.9954426,17.732962,0.062,140.78352,0.3456465,0.23739028,11.40698,7.3775887
1746,549296,GAMA,3.7075841,15.087873,0.064,109.43915,0.054744225,0.07794213,12.86961,1.720813
1747,549313,GAMA,1.7329316,17.300642,0.089,161.46579,0.13946709,0.14203042,9.08321,3.7899694
1748,550328,GAMA,2.8647943,15.309673,0.081,112.043915,0.54866976,0.624852,12.342235,7.0183587
1749,550330,GAMA,2.5884686,17.123196,0.077,104.85167,0.6950997,0.6864595,13.568359,2.258501
1750,550353,GAMA,3.70658,16.804066,0.083,25.044556,0.7692178,0.7946156,7.722622,4.336842
1751,550431,GAMA,1.0111765,19.037725,0.099,175.4221,0.040291227,0.37715423,10.935845,4.575154
1752,550582,GAMA,5.3629766,15.474189,0.077,39.8329,0.76275504,0.7310986,15.088898,2.9064758
1753,550677,GAMA,3.5332105,17.176823,0.069,54.940002,0.57128763,0.555803,9.404769,4.9108667
1754,550780,GAMA,2.725329,16.087025,0.073,20.408905,0.23644683,0.33148623,22.485031,4.129872
1755,550781,GAMA,1.49703,16.401346,0.075,50.750687,0.19648542,0.36857665,10.077064,3.8344154
1756,550844,GAMA,2.0766375,17.81872,0.075,42.633575,0.1755823,0.21044672,19.23511,3.5072742
1757,551192,GAMA,1.411961,17.00435,0.081,146.74274,0.12867805,0.20264143,12.788717,5.0829277
1758,551202,GAMA,7.3373137,14.370758,0.08,119.27205,0.7582715,0.7560045,8.851659,2.8432302
1759,551332,GAMA,1.735833,16.930462,0.072,7.8936005,0.22477077,0.32045627,8.70678,4.3739266
1760,551350,GAMA,8.085254,16.307243,0.073,19.52478,0.15154132,0.053335965,7.9577365,7.095307
1761,551368,GAMA,1.1800154,17.83293,0.071,105.41814,2.220446e-16,0.0,6.5441236,5.336584
1762,551488,GAMA,4.0649323,16.534414,0.068,12.788986,0.06567411,0.043643475,10.745568,4.426595
1763,551505,GAMA,5.5130997,14.474056,0.072,19.641022,0.3317097,0.33073634,22.953081,1.2427703
1764,551507,GAMA,6.015269,15.500879,0.074,98.45,0.31571737,0.27294558,24.874731,4.3780613
1765,551619,GAMA,1.0649478,17.06754,0.074,155.50885,0.08395772,0.048849583,25.605782,3.720544
1766,551655,GAMA,2.574311,16.142284,0.077,69.52759,0.40949965,0.46415615,11.064665,2.1913102
1767,551656,GAMA,3.8415887,16.02218,0.07,29.562134,0.45204794,0.25032198,18.788815,5.920062
1768,551672,GAMA,3.2103193,18.462194,0.065,31.731491,0.03418996,0.015381992,3.5873578,8.982197
1769,558861,GAMA,6.5493627,17.470533,0.046,95.21199,0.004190057,0.0,13.219498,4.3666873
1770,558887,GAMA,2.9755707,17.57666,0.044,29.478333,0.39362738,0.2848513,8.015978,3.971959
1771,559061,GAMA,3.2113395,16.159924,0.055,16.991974,0.5735843,0.58386666,14.827797,2.6237755
1772,559250,GAMA,2.366844,16.325773,0.05,134.09926,0.055443633,0.0041697025,21.224573,3.1629057
1773,559292,GAMA,2.5992327,17.385817,0.054,30.337494,0.36154324,0.36249447,16.409283,4.9013114
1774,559300,GAMA,3.2116148,16.948944,0.058,142.94,0.12786895,0.24039495,19.261633,4.179301
1775,559477,GAMA,4.002121,18.130047,0.044,113.5242,0.34714663,0.3825053,6.4035106,10.485601
1776,559490,GAMA,2.5119488,16.29578,0.044,150.7336,0.060179505,0.121839404,10.226557,3.3365672
1777,559495,GAMA,2.5480144,17.37766,0.047,16.6792,0.36972246,0.43493348,12.488768,3.521563
1778,559574,GAMA,2.6030724,16.722876,0.059,45.67,0.41313022,0.44160128,14.149272,7.258168
1779,559584,GAMA,6.351408,15.641184,0.06,49.11,0.50110376,0.5465658,4.354442,21.194914
1780,559609,GAMA,4.5376596,16.575205,0.061,85.5,0.56599796,0.52791095,7.46424,6.2030177
1781,560206,GAMA,0.9813587,16.730688,0.052,100.60916,0.11387296,0.45090938,12.056029,2.375723
1782,560208,GAMA,6.212932,16.225729,0.053,89.76239,0.41108346,0.38804066,24.24786,5.078556
1783,560238,GAMA,6.1800613,13.666945,0.064,23.76001,0.28820902,0.30195248,7.2388973,2.8586695
1784,560333,GAMA,9.295941,14.86345,0.071,63.525146,0.06150161,0.099461794,11.6654005,3.0786057
1785,560341,GAMA,3.39981,15.470401,0.07,37.37323,0.21950698,0.24278253,18.152216,2.6221843
1786,560405,GAMA,1.8308125,17.451546,0.066,94.95,0.4448214,0.52317595,8.513538,4.050935
1787,560407,GAMA,2.9449072,15.756344,0.067,16.086517,0.5611226,0.5779434,14.363298,2.4736135
1788,560718,GAMA,3.4442396,17.084139,0.05,26.717087,0.050387133,0.027558684,11.156271,5.377774
1789,560779,GAMA,1.1930085,18.482155,0.042,130.54482,0.22161573,0.30194348,19.495613,2.411288
1790,560883,GAMA,6.961152,14.700474,0.048,111.05452,0.0516259,0.19660324,26.51435,3.5475411
1791,560946,GAMA,3.58258,17.653664,0.046,81.19568,0.3827976,0.23784858,15.575261,4.8011723
1792,560982,GAMA,1.2219465,16.390871,0.047,148.57132,0.15334466,0.27551597,12.288894,2.9723046
1793,561020,GAMA,6.5626855,14.222206,0.057,171.00702,0.5891093,0.5597489,20.358475,2.7630045
1794,561143,GAMA,3.3393257,16.528948,0.048,48.800003,0.3894843,0.17180073,3.3065083,4.3046856
1795,561488,GAMA,1.9464087,16.481451,0.045,170.62822,0.15577295,0.29819393,10.410682,2.9265223
1796,561856,GAMA,3.1100495,15.983476,0.054,7.399994,0.20468478,0.19228089,17.724688,3.1848261
1797,561891,GAMA,4.188892,17.228806,0.061,105.536606,0.6810561,0.496534,16.12571,4.426723
1798,567445,GAMA,1.289748,17.532843,0.098,73.0479,0.23369044,0.46782625,8.1563635,3.7656236
1799,567545,GAMA,5.4686747,15.185577,0.097,89.95267,0.42721912,0.35574567,24.732483,4.0429754
1800,567586,GAMA,3.5611422,18.505806,0.094,152.81158,0.23817146,0.10572392,3.9705005,8.599759
1801,567598,GAMA,3.1360486,15.690503,0.104,118.427414,0.5125178,0.55558974,10.03158,1.9834303
1802,567624,GAMA,3.0913506,16.32971,0.103,66.984375,0.70694834,0.71410537,7.3212304,2.7184708
1803,567676,GAMA,3.8444521,18.417833,0.115,156.51767,1.110223e-16,5.9604645e-08,4.385822,10.60485
1804,567678,GAMA,2.0947428,17.195484,0.119,62.604065,0.29483876,0.2826283,14.854033,2.8229647
1805,567682,GAMA,0.8867488,18.68292,0.121,125.85533,0.19623908,0.5490084,10.147877,4.1565
1806,567736,GAMA,2.4428144,16.982922,0.112,162.63486,0.44706702,0.47016734,12.58523,5.7611594
1807,567750,GAMA,2.0011675,19.203836,0.112,44.387085,0.17774424,0.2642243,14.148578,5.380274
1808,567760,GAMA,4.899383,17.887403,0.111,45.43976,0.31926125,0.14061236,6.4589443,11.126847
1809,567876,GAMA,1.5145644,18.912539,0.1,36.45674,0.32015324,0.32572138,6.820802,4.8311625
1810,567983,GAMA,1.5866435,18.315762,0.098,83.79498,0.5849224,0.60837793,8.365258,3.8456686
1811,568549,GAMA,4.0652366,15.245279,0.112,24.834412,0.5124008,0.48422813,15.717222,2.4718757
1812,568817,GAMA,3.6134155,15.309173,0.103,10.454956,0.038893107,0.021464527,18.054304,2.1020167
1813,569433,GAMA,4.943586,16.558744,0.087,156.21054,0.2491053,0.20807123,12.918308,3.6869547
1814,569466,GAMA,3.0474372,15.705389,0.082,149.22441,0.28009441,0.3572302,15.411769,4.328058
1815,569555,GAMA,2.0774825,16.012852,0.082,74.826904,0.33870396,0.3033868,13.323216,3.2966406
1816,570033,GAMA,2.949862,16.697771,0.093,24.749939,0.74175906,0.653099,14.839187,2.947459
1817,570090,GAMA,5.1280985,15.791636,0.102,59.720886,0.8222351,0.82766294,12.099708,2.5599394
1818,570110,GAMA,2.1961756,18.903885,0.107,132.8846,0.006121505,0.0,2.3671918,8.355448
1819,570114,GAMA,2.3165934,17.732584,0.111,147.56598,0.2283493,0.2930357,9.941005,4.264036
1820,570119,GAMA,5.6353164,16.50848,0.112,44.484802,0.43584502,0.23655438,6.614963,6.917577
1821,570174,GAMA,3.5103385,18.52455,0.11,45.24066,0.0,0.0,10.16756,8.456727
1822,570197,GAMA,1.0675942,16.767572,0.109,39.89035,0.1483274,0.43017524,8.1936,4.695166
1823,570203,GAMA,3.3996594,15.024187,0.11,93.496155,0.10419299,0.16064769,16.77127,2.005337
1824,570206,GAMA,3.0033667,15.650037,0.11,6.6783295,0.3890822,0.2941463,13.441456,2.3938255
1825,570207,GAMA,3.935447,15.185691,0.116,145.53333,0.41741967,0.40874487,15.208966,3.033433
1826,570214,GAMA,0.68162525,18.606804,0.111,135.95386,0.0,5.9604645e-08,6.4261446,2.7589338
1827,570227,GAMA,3.3128157,15.510017,0.12,6.6729736,0.37468436,0.54883265,22.977423,3.8905282
1828,570233,GAMA,1.2351378,18.822647,0.122,8.819183,0.45847526,0.41900742,11.073993,3.0255165
1829,570240,GAMA,1.1501441,16.764357,0.117,176.47752,0.14028594,0.45045447,10.773561,3.9534223
1830,570364,GAMA,4.5667067,16.980595,0.132,54.710632,0.21071708,0.11965394,13.843101,4.2401114
1831,572402,GAMA,4.6810827,14.46546,0.071,71.4552,0.18522844,0.11162925,22.7487,5.218178
1832,573586,GAMA,3.2335572,16.303625,0.1,160.53851,0.2449856,0.19250256,15.4981985,3.0725005
1833,573617,GAMA,1.6305901,17.05569,0.09,95.14166,0.4109033,0.5945575,11.811681,3.2808294
1834,573620,GAMA,1.9780374,17.985191,0.095,107.45912,0.37740526,0.49514073,4.384835,4.61654
1835,573621,GAMA,2.6189349,16.683804,0.095,86.44,0.57575464,0.5061056,7.074285,3.5888965
1836,573625,GAMA,3.9719212,15.660939,0.095,155.72842,0.5165048,0.5351434,8.214847,6.522145
1837,573736,GAMA,1.6749481,17.487814,0.078,169.4042,0.4155499,0.49674714,5.457251,3.1225739
1838,573756,GAMA,3.029048,18.25897,0.072,144.50261,0.8124825,0.74307597,8.752532,9.122879
1839,573776,GAMA,3.7620263,15.82947,0.088,174.49606,0.7490039,0.75177515,11.013396,1.5171298
1840,573872,GAMA,3.8696187,16.91519,0.075,167.47,0.53581,0.55737376,6.1321607,7.264857
1841,573915,GAMA,5.254033,15.375853,0.069,7.2720337,0.03683536,0.027115643,11.920544,4.3302755
1842,574008,GAMA,4.744632,15.65275,0.079,67.787155,0.5079651,0.43553042,16.996906,5.6305304
1843,574029,GAMA,2.4776335,16.112368,0.093,68.21124,0.21424124,0.20391464,14.163691,4.5335755
1844,574193,GAMA,4.2452154,18.552694,0.063,150.35168,2.220446e-16,0.0,5.350452,10.803353
1845,574200,GAMA,2.296761,16.395357,0.061,169.46524,0.6087395,0.69659925,14.871643,2.921907
1846,574285,GAMA,3.3972807,15.117988,0.073,62.583115,0.39986295,0.4963379,14.505732,2.600587
1847,574313,GAMA,1.5403768,18.771265,0.082,44.54001,0.34587842,0.32518226,10.148747,3.2242734
1848,574423,GAMA,3.1031168,15.672871,0.092,145.63,0.17901568,0.28618336,10.941724,2.0057483
1849,574572,GAMA,1.8392249,16.790356,0.095,41.101685,0.05268178,0.06137538,10.985111,3.2048872
1850,574617,GAMA,2.2700186,16.772127,0.094,133.88689,0.036591236,0.012174249,6.8649607,3.7112157
1851,574692,GAMA,3.722441,15.680464,0.077,155.51581,0.36296606,0.23759139,12.597949,2.908024
1852,575097,GAMA,2.3753388,17.548254,0.06,25.43431,0.5046042,0.4705264,11.259238,3.5166993
1853,575339,GAMA,1.271303,16.44211,0.067,44.61432,0.052935716,0.014831901,10.298828,3.0564606
1854,575532,GAMA,2.7079003,16.106579,0.059,7.9859314,0.31954452,0.44496322,20.302895,4.6187634
1855,575579,GAMA,1.7962165,18.47974,0.063,72.88512,2.220446e-16,0.0,4.979023,5.582371
1856,575623,GAMA,1.0934978,18.146374,0.061,72.55893,0.12261312,0.29582155,7.6527815,5.0774226
1857,575625,GAMA,2.5501115,16.643734,0.058,88.45538,0.4505982,0.5751445,15.423371,3.2154582
1858,575670,GAMA,3.5255513,16.518232,0.062,174.08585,0.6788831,0.52298087,11.220111,3.241538
1859,583427,GAMA,7.0391693,13.680383,0.056,130.81868,0.7758735,0.639243,19.43857,1.1054268
1860,583443,GAMA,2.67718,17.762997,0.051,125.777664,0.10296056,0.16077971,6.2060013,3.9225721
1861,583508,GAMA,3.400315,17.392044,0.052,130.21727,0.45783788,0.35221672,14.221058,5.4487557
1862,583551,GAMA,2.4407248,17.985125,0.055,31.398605,0.699742,0.5085443,3.1818457,5.3328557
1863,583637,GAMA,3.25635,16.60566,0.054,138.01942,0.015922464,0.030583382,20.77868,3.8779762
1864,583716,GAMA,2.317297,19.074242,0.049,167.96448,0.013453362,0.0,4.7799277,6.503287
1865,583723,GAMA,3.6379802,15.707067,0.046,179.26447,0.064740844,0.10335076,22.942993,3.2331593
1866,583744,GAMA,0.77300787,18.578522,0.048,162.28818,0.12145251,0.49992955,12.859881,3.0785284
1867,584013,GAMA,3.1171126,15.420475,0.063,166.50351,0.25054058,0.16755688,20.403076,7.535028
1868,584682,GAMA,5.638117,15.002222,0.054,63.529633,0.39896983,0.35021174,11.222289,2.1453135
1869,584731,GAMA,16.429295,15.165601,0.057,43.319366,0.3938192,0.13655561,11.899237,12.627768
1870,585035,GAMA,3.1177392,17.211956,0.049,178.01674,0.61880964,0.5509391,6.3992715,5.6706347
1871,585121,GAMA,2.515131,17.09729,0.053,163.74475,0.034271736,0.038996935,16.039125,5.297199
1872,585196,GAMA,1.6694317,17.280901,0.049,154.0961,0.15212429,0.24102622,14.707838,5.6627746
1873,585215,GAMA,2.3107116,16.24533,0.047,118.84442,0.05279442,0.117649674,13.372315,4.292555
1874,585226,GAMA,7.0528054,15.323045,0.046,174.65,0.3375772,0.32601237,6.5012455,6.7345343
1875,585231,GAMA,3.9934356,17.190577,0.045,89.71001,0.39381754,0.45053422,6.065974,11.555033
1876,585314,GAMA,1.9388005,17.443651,0.048,48.12137,0.48532292,0.48948658,7.9452467,3.7616854
1877,585359,GAMA,5.4080257,15.268898,0.054,174.26685,0.6746126,0.5664165,15.608143,2.2174718
1878,585386,GAMA,4.9555283,15.008076,0.059,81.326935,0.25057992,0.2199071,17.897604,9.812016
1879,585420,GAMA,2.4551773,18.73287,0.053,15.042877,0.47762617,0.56711125,7.4513693,7.7871857
1880,585422,GAMA,2.8155875,16.380938,0.058,22.67569,0.46868223,0.46476418,9.3700485,2.9537141
1881,585561,GAMA,3.557955,16.026737,0.045,129.5835,0.08836389,0.13627607,14.956055,2.6182518
1882,585659,GAMA,5.1593246,16.576134,0.047,10.097992,0.5572308,0.35976535,19.9294,4.6308765
1883,585694,GAMA,1.3689322,18.393024,0.05,44.687317,0.35248756,0.36313087,13.544117,5.8161583
1884,585755,GAMA,2.5786028,16.748955,0.055,93.10649,0.5213252,0.60638666,16.322437,3.9214792
1885,586326,GAMA,4.677502,17.010937,0.061,159.06654,0.7606595,0.60626507,14.986281,4.8607974
1886,586330,GAMA,1.2844841,16.245335,0.054,129.43036,0.30004808,0.51146567,5.5875883,3.300771
1887,586494,GAMA,4.605064,15.927601,0.057,151.01993,0.798558,0.60171676,9.68205,2.6710799
1888,592216,GAMA,3.0317316,17.107145,0.088,132.51248,0.767611,0.6691779,9.302092,3.4400141
1889,592294,GAMA,1.3951619,16.104095,0.092,13.257935,0.27115068,0.5158296,11.562474,3.7689407
1890,592401,GAMA,2.3428743,18.472893,0.101,162.46902,0.15298319,0.23376226,13.117541,5.8937078
1891,592419,GAMA,1.4903928,17.422937,0.103,57.256287,0.20922834,0.43152088,14.578297,5.074114
1892,592421,GAMA,5.760317,14.89395,0.105,99.86685,0.29849505,0.2337743,14.23615,3.553998
1893,592466,GAMA,1.9755863,17.259384,0.101,138.91,0.7089539,0.7541717,8.980957,3.8986485
1894,592542,GAMA,1.9376118,18.519882,0.102,2.9563599,0.21827562,0.30797058,11.631365,6.156009
1895,592621,GAMA,4.4739714,15.418944,0.106,100.3,0.42789948,0.4483205,17.948177,7.151364
1896,592835,GAMA,2.8824856,15.792829,0.086,109.91904,0.5144983,0.49330688,23.564861,2.8105452
1897,592858,GAMA,2.111583,15.8638115,0.082,152.80606,0.42528194,0.49853712,26.037975,3.05263
1898,592863,GAMA,5.065826,17.245485,0.09,18.713104,0.04516721,0.025933683,14.432593,6.1288586
1899,592999,GAMA,2.9826908,16.134201,0.097,132.59528,0.43759727,0.45512116,18.875944,2.8375895
1900,593117,GAMA,1.7895277,16.748032,0.076,74.84418,0.42596874,0.5758614,20.930761,3.0512683
1901,593526,GAMA,1.7693136,16.898767,0.091,136.57167,0.45254272,0.43749988,10.2766695,3.531754
1902,593642,GAMA,1.8097055,17.123981,0.096,13.482483,0.26062745,0.5407509,23.051023,3.6489248
1903,593645,GAMA,14.563377,13.991551,0.1,90.010956,0.45677334,0.5059048,21.758684,4.869241
1904,593680,GAMA,4.2444344,15.222884,0.099,113.72229,0.80812234,0.80111104,6.0948052,2.689779
1905,593682,GAMA,3.3119302,17.411266,0.098,138.77808,0.6682849,0.7536716,11.163581,4.9391055
1906,593813,GAMA,1.804986,16.353645,0.094,47.41823,0.28100494,0.40166062,11.071805,4.468733
1907,594049,GAMA,9.76638,13.432566,0.094,21.560638,0.3327467,0.33060247,16.72061,0.83619237
1908,594053,GAMA,1.4874454,16.000257,0.094,61.454575,0.13790995,0.18743896,11.734132,3.1433148
1909,594059,GAMA,6.1716127,16.517756,0.096,129.4144,0.27077052,0.23161113,16.576708,4.049547
1910,594265,GAMA,1.78385,17.246105,0.087,167.53201,0.3309775,0.38550037,19.319256,4.317106
1911,594313,GAMA,3.7317727,15.131549,0.101,167.58853,0.7147353,0.7342379,15.842644,1.7390666
1912,594364,GAMA,2.3555284,17.86309,0.089,84.042755,0.7141535,0.58945465,9.389667,3.1092575
1913,594674,GAMA,3.8656313,17.276852,0.095,107.11,0.17602088,0.27758384,16.996172,5.5617924
1914,594723,GAMA,7.830731,15.079113,0.086,146.72246,0.30534425,0.32249308,16.324144,1.6771983
1915,594731,GAMA,2.029528,17.472952,0.084,165.85284,0.1638154,0.2791317,10.846977,3.0871391
1916,594785,GAMA,1.3318025,18.923012,0.09,12.068146,0.19979106,0.30940497,5.81084,4.5294094
1917,594834,GAMA,1.8862635,16.27217,0.097,166.16315,0.064308465,0.31401116,9.4115715,3.9504685
1918,594906,GAMA,1.5699513,16.475618,0.101,43.86,0.18337496,0.22754914,7.252696,3.979445
1919,594918,GAMA,2.293286,17.924158,0.102,171.8971,0.13466506,0.14802456,18.991175,4.4494715
1920,594946,GAMA,2.0520706,17.285837,0.102,148.4713,0.22161174,0.24564362,12.991109,4.8871093
1921,594964,GAMA,2.2607207,18.297314,0.103,65.65433,0.51491916,0.46605003,13.411461,3.7754345
1922,594967,GAMA,1.5786939,18.319956,0.106,40.850693,0.39995113,0.35867578,12.899781,3.7135205
1923,594970,GAMA,1.4747089,18.74811,0.107,13.01651,0.3381767,0.3689412,9.741237,3.5207472
1924,594986,GAMA,2.6336622,16.677603,0.111,3.8782654,0.6758255,0.5587743,9.041277,2.716567
1925,594990,GAMA,3.3560052,16.038729,0.107,54.519653,0.22070464,0.23463017,11.072654,3.685572
1926,594992,GAMA,1.3115724,18.371298,0.107,170.92218,0.0048131444,1.1920929e-07,13.099114,5.0423193
1927,595027,GAMA,3.5636902,16.52361,0.119,115.94203,0.76344275,0.63845223,16.43667,2.8908656
1928,595060,GAMA,3.5427492,15.67244,0.124,57.078735,0.11318532,0.070283055,18.639696,3.2730272
1929,595088,GAMA,2.8409052,16.449625,0.112,154.60806,0.3743198,0.35682392,11.525922,3.659985
1930,598911,GAMA,6.3623867,17.180511,0.091,116.45261,0.057314184,0.06987786,15.511869,8.97803
1931,598968,GAMA,6.9571614,15.72705,0.096,153.88669,0.14637466,0.07134998,13.390033,5.566337
1932,598999,GAMA,2.2543018,16.499493,0.094,176.78125,0.2238552,0.21928,20.275415,6.4717574
1933,599095,GAMA,2.838445,17.366913,0.097,71.42084,0.18000472,0.34400272,13.805,5.3644004
1934,599134,GAMA,2.0107572,17.6705,0.099,103.37186,0.3145447,0.23353946,14.49126,3.643182
1935,599310,GAMA,4.3917413,14.944744,0.076,128.04213,0.5085167,0.36727685,19.82842,5.016829
1936,599329,GAMA,1.6709827,17.241049,0.079,147.1504,0.21327662,0.28062582,16.898869,5.628694
1937,599582,GAMA,8.129349,15.170823,0.09,121.66556,0.16104147,0.1253764,23.38108,6.0070004
1938,599689,GAMA,6.2530737,15.583818,0.092,96.8884,0.094914116,0.06387138,15.291748,2.485616
1939,599761,GAMA,5.788681,15.085352,0.091,178.89801,0.08490868,0.124824405,11.306265,2.1585264
1940,599834,GAMA,5.9940333,14.36458,0.091,48.139557,0.10771648,0.08551282,24.469263,1.2676721
1941,599838,GAMA,5.6180925,14.04228,0.083,18.333374,0.114072494,0.16453671,27.825008,2.0223756
1942,599839,GAMA,2.6274621,17.267004,0.084,66.350555,0.728793,0.60925573,9.918575,6.223307
1943,599846,GAMA,1.9736254,16.704079,0.085,81.50217,0.6284609,0.74645036,21.881062,2.5918744
1944,599862,GAMA,3.4182613,18.47921,0.084,174.92903,0.094888635,0.09385979,5.114661,10.18902
1945,599873,GAMA,1.3958125,18.130716,0.085,136.79001,0.39664158,0.499745,5.2881913,7.159896
1946,599877,GAMA,2.621501,16.498272,0.076,95.2475,0.32143453,0.22827482,11.2241,4.592963
1947,600014,GAMA,3.965306,16.842459,0.105,95.905014,0.68891996,0.6046245,11.360891,10.446176
1948,600026,GAMA,3.9332216,15.890124,0.1,150.86313,0.05274248,0.055744886,5.3352532,7.4529567
1949,600030,GAMA,4.7298937,15.219822,0.11,169.88,0.6765298,0.563414,14.769514,2.802441
1950,600312,GAMA,2.5481293,15.717778,0.071,135.19641,0.2380818,0.20779765,12.858298,3.5235322
1951,600417,GAMA,3.9368558,16.2239,0.097,65.878494,0.7405831,0.5661192,7.8212895,4.8995976
1952,600595,GAMA,1.444479,17.437006,0.084,107.968185,0.24170218,0.3821882,10.982595,3.3511767
1953,600743,GAMA,2.3030858,15.732373,0.085,141.2699,0.21381517,0.2506773,17.644934,3.3790793
1954,600882,GAMA,1.228325,16.66797,0.055,1.1072998,0.115596995,0.2850842,11.85966,3.9566207
1955,600915,GAMA,2.3655453,15.344602,0.056,177.87,0.35296208,0.4168787,11.655642,2.244085
1956,600916,GAMA,2.2239852,17.199284,0.057,178.85,0.7496383,0.76130307,7.2358985,3.986336
1957,600929,GAMA,4.0707064,15.697075,0.059,31.630005,0.19076882,0.24346828,16.005499,2.2777731
1958,600973,GAMA,1.3661112,16.215555,0.061,132.52046,0.21176253,0.35060132,13.139059,3.1740906
1959,600974,GAMA,2.3688388,16.39869,0.059,80.10489,0.12931879,0.09165692,8.750465,5.45682
1960,600977,GAMA,3.6526053,15.678411,0.061,80.43759,0.2498804,0.25353158,14.530692,9.062156
1961,601013,GAMA,2.8934524,15.301484,0.06,20.43164,0.3533432,0.354927,10.058252,3.115288
1962,601018,GAMA,1.3396105,17.701742,0.06,69.68901,0.12950219,0.25130147,9.9845085,6.015815
1963,601102,GAMA,1.8548118,16.89263,0.059,129.042,0.4742705,0.51117396,16.249783,3.5984771
1964,601105,GAMA,0.98104596,17.334084,0.06,124.85811,0.26171875,0.42270577,12.823569,3.5931485
1965,601210,GAMA,3.171271,15.615771,0.062,115.9102,0.17067932,0.21261615,16.388021,2.2509696
1966,601255,GAMA,4.7466083,15.188223,0.055,173.52701,0.43471876,0.41590643,12.916867,2.7148771
1967,601283,GAMA,2.5071852,17.11997,0.074,136.76439,0.09752636,0.22616285,12.21503,5.7021356
1968,601323,GAMA,6.7180943,15.332998,0.09,30.566513,0.34136185,0.09802008,33.372612,7.960113
1969,601395,GAMA,2.5291955,17.128155,0.089,95.03999,0.030813372,0.103271544,5.6770673,9.149351
1970,609307,GAMA,3.941592,16.130585,0.052,48.67,0.7942287,0.5772153,8.682897,2.7127492
1971,609330,GAMA,2.1249118,16.697958,0.06,152.72084,0.26232097,0.23934567,20.87093,5.22274
1972,609358,GAMA,1.714021,16.326775,0.06,160.51001,0.24545906,0.37242675,3.72735,7.2370996
1973,609396,GAMA,2.8221185,14.055686,0.057,53.06282,0.13526928,0.121403694,3.4174376,8.694681
1974,609433,GAMA,3.4988747,16.759407,0.06,86.6376,0.51571023,0.4625014,6.7476354,3.6762369
1975,609571,GAMA,3.401833,16.34702,0.066,8.93338,0.44261527,0.27622306,19.298344,4.6464753
1976,609598,GAMA,1.051712,18.611933,0.073,166.07306,0.23181884,0.41363132,13.129663,4.4562373
1977,609912,GAMA,2.7708802,16.328062,0.054,157.20422,0.54502016,0.60693324,8.42988,3.3142223
1978,609948,GAMA,2.660241,16.082844,0.046,9.09256,0.26696944,0.26245344,18.851006,3.5443485
1979,610054,GAMA,2.7241495,15.98063,0.051,112.50896,0.4764057,0.42478395,12.459214,2.9616435
1980,610396,GAMA,1.8437545,16.872965,0.068,21.071594,0.2568927,0.30980992,14.761817,4.1866508
1981,610398,GAMA,7.6690564,14.542368,0.08,19.874435,0.5496356,0.5871849,13.449569,3.9012527
1982,610404,GAMA,1.3347508,16.875538,0.076,174.39215,0.25737295,0.5196972,13.74476,4.0803123
1983,610474,GAMA,2.3017795,15.916491,0.067,162.31277,0.3395974,0.16617942,27.284273,5.8917794
1984,610545,GAMA,4.6806874,15.246358,0.055,38.82852,0.46575448,0.43570787,16.358099,3.4867938
