,cubeidpub,cubeid,cubename,catid,cubefwhm,cubetexp,meantrans,isbest,catsource,warnstar,warnfill,warnz,warnmult,warnakpc,warnare,warnamge,warnsk2m,warnsk4m,warnsk4mhsn,warnfcal,warnfcbr,warnskyb,warnskyr,warnsker,warnwcs,warnre,warnskem,warnemft
1587,592401_B,592401_7_Y17SAR2_P003_15T119_2018_03_12-2018_03_22,592401_blue_7_Y17SAR2_P003_15T119_2018_03_12-2018_03_22.fits,592401,1.4842017,10500.0,0.8938907,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,592419_A,592419_7_Y14SAR3_P010_15T085_2016_05_02-2016_05_10,592419_blue_7_Y14SAR3_P010_15T085_2016_05_02-2016_05_10.fits,592419,1.528399,11200.0,1.0055962,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,592421_A,592421_12_Y17SAR2_P003_15T119_2017_04_19-2017_05_01,592421_blue_12_Y17SAR2_P003_15T119_2017_04_19-2017_05_01.fits,592421,1.4813128,19300.0,0.90583944,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,592421_B,592421_7_Y17SAR2_P003_15T119_2018_03_12-2018_03_22,592421_blue_7_Y17SAR2_P003_15T119_2018_03_12-2018_03_22.fits,592421,1.4842017,10500.0,0.8938907,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,592466_A,592466_12_Y17SAR2_P003_15T119_2017_04_19-2017_05_01,592466_blue_12_Y17SAR2_P003_15T119_2017_04_19-2017_05_01.fits,592466,1.4813128,19300.0,0.90583944,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,592466_B,592466_7_Y17SAR2_P003_15T119_2018_03_12-2018_03_22,592466_blue_7_Y17SAR2_P003_15T119_2018_03_12-2018_03_22.fits,592466,1.4842017,10500.0,0.8938907,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,592542_A,592542_12_Y17SAR2_P003_15T119_2017_04_19-2017_05_01,592542_blue_12_Y17SAR2_P003_15T119_2017_04_19-2017_05_01.fits,592542,1.4813128,19300.0,0.90583944,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,592542_B,592542_7_Y17SAR2_P003_15T119_2018_03_12-2018_03_22,592542_blue_7_Y17SAR2_P003_15T119_2018_03_12-2018_03_22.fits,592542,1.4842017,10500.0,0.8938907,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,592835_A,592835_7_Y13SAR1_P014_15T029_2013_04_12-2013_04_16,592835_blue_7_Y13SAR1_P014_15T029_2013_04_12-2013_04_16.fits,592835,2.3946323,12600.0,0.9132233,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,592858_A,592858_7_Y13SAR1_P014_15T029_2013_04_12-2013_04_16,592858_blue_7_Y13SAR1_P014_15T029_2013_04_12-2013_04_16.fits,592858,2.3946323,12600.0,0.9132233,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,592863_A,592863_7_Y13SAR1_P014_15T029_2013_04_12-2013_04_16,592863_blue_7_Y13SAR1_P014_15T029_2013_04_12-2013_04_16.fits,592863,2.3946323,12600.0,0.9132233,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,592999_A,592999_7_Y14SAR3_P005_15T080_2017_04_19-2017_05_01,592999_blue_7_Y14SAR3_P005_15T080_2017_04_19-2017_05_01.fits,592999,1.5509516,12600.0,1.0100318,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,593117_A,593117_7_Y14SAR3_P005_15T080_2017_04_19-2017_05_01,593117_blue_7_Y14SAR3_P005_15T080_2017_04_19-2017_05_01.fits,593117,1.5509516,12600.0,1.0100318,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,593526_A,593526_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21,593526_blue_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21.fits,593526,2.573827,18300.0,0.836633,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,593526_B,593526_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13,593526_blue_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13.fits,593526,2.4745147,12900.0,0.9566626,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,593642_A,593642_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21,593642_blue_10_Y14SAR4_P005_15T091_2014_07_17-2014_07_21.fits,593642,2.573827,18300.0,0.836633,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,593642_C,593642_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12,593642_blue_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12.fits,593642,2.533552,12600.0,0.7463177,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,593642_B,593642_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13,593642_blue_7_Y14SAR4_P005_15T091_2016_03_03-2016_03_13.fits,593642,2.4745147,12900.0,0.9566626,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,593645_A,593645_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16,593645_blue_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16.fits,593645,2.13082,17050.0,0.8245365,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,593680_A,593680_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16,593680_blue_10_Y13SAR1_P015_15T023_2013_04_12-2013_04_16.fits,593680,2.13082,17050.0,0.8245365,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,593682_A,593682_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12,593682_blue_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12.fits,593682,2.533552,12600.0,0.7463177,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,593813_A,593813_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12,593813_blue_7_Y14SAR3_P002_15T077_2016_04_04-2016_04_12.fits,593813,2.533552,12600.0,0.7463177,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,594049_A,594049_7_Y14SAR4_P002_15T088_2014_05_23-2014_06_01,594049_blue_7_Y14SAR4_P002_15T088_2014_05_23-2014_06_01.fits,594049,1.5795939,11900.0,0.9506866,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,594053_A,594053_7_Y14SAR4_P002_15T088_2014_05_23-2014_06_01,594053_blue_7_Y14SAR4_P002_15T088_2014_05_23-2014_06_01.fits,594053,1.5795939,11900.0,0.9506866,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,594059_A,594059_7_Y14SAR4_P002_15T088_2014_05_23-2014_06_01,594059_blue_7_Y14SAR4_P002_15T088_2014_05_23-2014_06_01.fits,594059,1.5795939,11900.0,0.9506866,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,594265_A,594265_6_Y17SAR3_P001_15T124_2018_04_09-2018_04_19,594265_blue_6_Y17SAR3_P001_15T124_2018_04_09-2018_04_19.fits,594265,3.119834,10500.0,0.7866252,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,594313_A,594313_6_Y17SAR3_P001_15T124_2018_04_09-2018_04_19,594313_blue_6_Y17SAR3_P001_15T124_2018_04_09-2018_04_19.fits,594313,3.119834,10500.0,0.7866252,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,594364_A,594364_6_Y17SAR3_P001_15T124_2018_04_09-2018_04_19,594364_blue_6_Y17SAR3_P001_15T124_2018_04_09-2018_04_19.fits,594364,3.119834,10500.0,0.7866252,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,594674_A,594674_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19,594674_blue_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19.fits,594674,2.0562236,12250.0,0.78444093,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,594723_A,594723_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19,594723_blue_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19.fits,594723,2.0562236,12250.0,0.78444093,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,594731_A,594731_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19,594731_blue_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19.fits,594731,2.0562236,12250.0,0.78444093,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,594785_A,594785_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19,594785_blue_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19.fits,594785,2.0562236,12250.0,0.78444093,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,594834_A,594834_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19,594834_blue_7_Y17SAR2_P005_15T123_2018_04_09-2018_04_19.fits,594834,2.0562236,12250.0,0.78444093,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,594906_A,594906_7_Y13SAR1_P003_15T008_2013_03_05-2013_03_17,594906_blue_7_Y13SAR1_P003_15T008_2013_03_05-2013_03_17.fits,594906,2.1411994,12600.0,0.98808795,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,594918_A,594918_10_Y14SAR2_P008_15T068_2017_02_27-2017_03_05,594918_blue_10_Y14SAR2_P008_15T068_2017_02_27-2017_03_05.fits,594918,2.1248715,17100.0,0.7808117,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,594946_A,594946_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17,594946_blue_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17.fits,594946,2.6744988,12600.0,0.858792,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,594964_A,594964_7_Y17SAR3_P004_15T127_2018_04_09-2018_04_19,594964_blue_7_Y17SAR3_P004_15T127_2018_04_09-2018_04_19.fits,594964,2.231909,12600.0,0.8402893,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,594967_A,594967_10_Y14SAR2_P008_15T068_2017_02_27-2017_03_05,594967_blue_10_Y14SAR2_P008_15T068_2017_02_27-2017_03_05.fits,594967,2.1248715,17100.0,0.7808117,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,594970_A,594970_7_Y13SAR1_P003_15T008_2013_03_05-2013_03_17,594970_blue_7_Y13SAR1_P003_15T008_2013_03_05-2013_03_17.fits,594970,2.1411994,12600.0,0.98808795,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,594986_A,594986_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17,594986_blue_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17.fits,594986,2.6744988,12600.0,0.858792,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,594990_A,594990_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17,594990_blue_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17.fits,594990,2.6744988,12600.0,0.858792,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,594992_A,594992_7_Y17SAR3_P004_15T127_2018_04_09-2018_04_19,594992_blue_7_Y17SAR3_P004_15T127_2018_04_09-2018_04_19.fits,594992,2.231909,12600.0,0.8402893,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,595027_A,595027_7_Y13SAR1_P003_15T008_2013_03_05-2013_03_17,595027_blue_7_Y13SAR1_P003_15T008_2013_03_05-2013_03_17.fits,595027,2.1411994,12600.0,0.98808795,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,595060_A,595060_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17,595060_blue_7_Y13SAR1_P008_15T016_2013_03_05-2013_03_17.fits,595060,2.6744988,12600.0,0.858792,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,595088_A,595088_7_Y17SAR3_P004_15T127_2018_04_09-2018_04_19,595088_blue_7_Y17SAR3_P004_15T127_2018_04_09-2018_04_19.fits,595088,2.231909,12600.0,0.8402893,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,598911_A,598911_7_Y17SAR1_P001_09T124_2017_03_24-2017_04_02,598911_blue_7_Y17SAR1_P001_09T124_2017_03_24-2017_04_02.fits,598911,1.7896458,12600.0,1.0111626,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,598968_A,598968_7_Y17SAR1_P001_09T124_2017_03_24-2017_04_02,598968_blue_7_Y17SAR1_P001_09T124_2017_03_24-2017_04_02.fits,598968,1.7896458,12600.0,1.0111626,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,598999_A,598999_7_Y17SAR2_P001_09T126_2017_03_24-2017_04_02,598999_blue_7_Y17SAR2_P001_09T126_2017_03_24-2017_04_02.fits,598999,1.8087604,12600.0,1.0040615,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,599095_A,599095_7_Y17SAR1_P001_09T124_2017_03_24-2017_04_02,599095_blue_7_Y17SAR1_P001_09T124_2017_03_24-2017_04_02.fits,599095,1.7896458,12600.0,1.0111626,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,599134_A,599134_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05,599134_blue_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05.fits,599134,1.5606548,18000.0,0.6281951,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,599310_A,599310_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05,599310_blue_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05.fits,599310,1.5606548,18000.0,0.6281951,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,599329_A,599329_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05,599329_blue_10_Y14SAR2_P008_09T075_2017_02_27-2017_03_05.fits,599329,1.5606548,18000.0,0.6281951,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,599582_A,599582_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16,599582_blue_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16.fits,599582,1.7995019,12600.0,0.9643717,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,599689_A,599689_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16,599689_blue_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16.fits,599689,1.7995019,12600.0,0.9643717,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,599761_A,599761_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16,599761_blue_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16.fits,599761,1.7995019,12600.0,0.9643717,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,599834_A,599834_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14,599834_blue_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14.fits,599834,1.910616,10500.0,0.7921969,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,599838_A,599838_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16,599838_blue_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16.fits,599838,1.7995019,12600.0,0.9643717,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,599839_A,599839_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17,599839_blue_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17.fits,599839,1.5480505,12600.0,0.94093484,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,599846_A,599846_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14,599846_blue_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14.fits,599846,1.910616,10500.0,0.7921969,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,599862_A,599862_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14,599862_blue_7_Y15SAR2_P001_09T107_2016_02_08-2016_02_14.fits,599862,1.910616,10500.0,0.7921969,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,599873_A,599873_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17,599873_blue_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17.fits,599873,1.5480505,12600.0,0.94093484,True,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,599877_A,599877_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16,599877_blue_7_Y13SAR1_P008_09T013_2013_04_12-2013_04_16.fits,599877,1.7995019,12600.0,0.9643717,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,600014_A,600014_7_Y14SAR2_P001_09T068_2014_04_02-2014_04_06,600014_blue_7_Y14SAR2_P001_09T068_2014_04_02-2014_04_06.fits,600014,1.4306,11730.0,0.8723196,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,600026_A,600026_7_Y14SAR2_P001_09T068_2014_04_02-2014_04_06,600026_blue_7_Y14SAR2_P001_09T068_2014_04_02-2014_04_06.fits,600026,1.4306,11730.0,0.8723196,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,600030_A,600030_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17,600030_blue_7_Y13SAR1_P007_09T007_2013_03_05-2013_03_17.fits,600030,1.5480505,12600.0,0.94093484,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,600312_A,600312_7_Y15SAR2_P002_09T108_2016_02_08-2016_02_14,600312_blue_7_Y15SAR2_P002_09T108_2016_02_08-2016_02_14.fits,600312,2.0186963,10500.0,0.8023096,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,600417_A,600417_7_Y16SAR2_P001_09T115_2016_03_03-2016_03_13,600417_blue_7_Y16SAR2_P001_09T115_2016_03_03-2016_03_13.fits,600417,1.469406,12600.0,0.9793288,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,600595_A,600595_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13,600595_blue_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13.fits,600595,1.7481865,12600.0,0.9726729,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,600743_A,600743_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13,600743_blue_7_Y16SAR2_P001_09T116_2016_03_03-2016_03_13.fits,600743,1.7481865,12600.0,0.9726729,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,600882_A,600882_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05,600882_blue_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05.fits,600882,2.1418517,12600.0,0.8071537,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,600915_A,600915_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22,600915_blue_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22.fits,600915,2.4222467,12600.0,0.7337866,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,600916_A,600916_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05,600916_blue_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05.fits,600916,2.1418517,12600.0,0.8071537,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,600929_A,600929_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22,600929_blue_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22.fits,600929,2.4222467,12600.0,0.7337866,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,600973_A,600973_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05,600973_blue_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05.fits,600973,2.1418517,12600.0,0.8071537,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,600974_A,600974_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22,600974_blue_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22.fits,600974,2.4222467,12600.0,0.7337866,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,600977_A,600977_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22,600977_blue_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22.fits,600977,2.4222467,12600.0,0.7337866,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,601013_A,601013_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05,601013_blue_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05.fits,601013,2.1418517,12600.0,0.8071537,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,601018_A,601018_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05,601018_blue_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05.fits,601018,2.1418517,12600.0,0.8071537,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,601095_A,601095_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22,601095_blue_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22.fits,601095,2.4222467,12600.0,0.7337866,True,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1666,601102_A,601102_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05,601102_blue_7_Y14SAR2_P005_09T072_2017_02_27-2017_03_05.fits,601102,2.1418517,12600.0,0.8071537,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,601105_A,601105_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22,601105_blue_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22.fits,601105,2.4222467,12600.0,0.7337866,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,601157_A,601157_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22,601157_blue_7_Y18SAR2_P001_09T143_2018_03_12-2018_03_22.fits,601157,2.4222467,12600.0,0.7337866,True,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1669,601210_A,601210_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25,601210_blue_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25.fits,601210,1.947495,12600.0,0.97866005,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,601255_A,601255_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25,601255_blue_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25.fits,601255,1.947495,12600.0,0.97866005,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,601283_A,601283_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25,601283_blue_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25.fits,601283,1.947495,12600.0,0.97866005,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,601323_A,601323_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25,601323_blue_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25.fits,601323,1.947495,12600.0,0.97866005,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,601395_A,601395_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25,601395_blue_7_Y15SAR1_P001_09T096_2015_02_16-2015_02_25.fits,601395,1.947495,12600.0,0.97866005,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,609307_A,609307_9_Y17SAR3_P003_12T104_2018_02_12-2018_02_19,609307_blue_9_Y17SAR3_P003_12T104_2018_02_12-2018_02_19.fits,609307,2.3672585,16200.0,0.8279224,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,609330_A,609330_9_Y17SAR3_P003_12T104_2018_02_12-2018_02_19,609330_blue_9_Y17SAR3_P003_12T104_2018_02_12-2018_02_19.fits,609330,2.3672585,16200.0,0.8279224,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,609358_A,609358_9_Y17SAR3_P003_12T104_2018_02_12-2018_02_19,609358_blue_9_Y17SAR3_P003_12T104_2018_02_12-2018_02_19.fits,609358,2.3672585,16200.0,0.8279224,True,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,609396_A,609396_7_Y14SAR4_P005_12T067_2014_05_23-2014_06_01,609396_blue_7_Y14SAR4_P005_12T067_2014_05_23-2014_06_01.fits,609396,2.0463061,12250.0,1.0028683,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1678,609433_A,609433_7_Y14SAR4_P005_12T067_2014_05_23-2014_06_01,609433_blue_7_Y14SAR4_P005_12T067_2014_05_23-2014_06_01.fits,609433,2.0463061,12250.0,1.0028683,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,609571_A,609571_7_Y18SAR3_P002_12T122_2018_05_07-2018_05_16,609571_blue_7_Y18SAR3_P002_12T122_2018_05_07-2018_05_16.fits,609571,1.4988208,12600.0,0.89237726,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,609598_A,609598_7_Y18SAR3_P002_12T122_2018_05_07-2018_05_16,609598_blue_7_Y18SAR3_P002_12T122_2018_05_07-2018_05_16.fits,609598,1.4988208,12600.0,0.89237726,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,609912_A,609912_7_Y15SAR3_P004_12T086_2016_02_08-2016_02_14,609912_blue_7_Y15SAR3_P004_12T086_2016_02_08-2016_02_14.fits,609912,1.8213739,10500.0,0.81250304,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,609948_A,609948_7_Y15SAR3_P004_12T086_2016_02_08-2016_02_14,609948_blue_7_Y15SAR3_P004_12T086_2016_02_08-2016_02_14.fits,609948,1.8213739,10500.0,0.81250304,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
